City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description,Rain Inches (last 3hrs),Snow Inches (last 3 hrs)
4005,Sinnamary,GF,11/9/2019 19:58,5.38,-52.96,82.36,80,0,12.41,clear sky,0,0
4006,Tessalit,ML,11/9/2019 19:58,20.2,1.01,80.42,25,95,10.96,overcast clouds,0,0
4007,Shakiso,ET,11/9/2019 19:58,5.77,38.9,59.09,98,100,1.97,moderate rain,3.75,0
4008,Guarapari,BR,11/9/2019 19:58,-20.67,-40.5,84.2,66,48,18.34,scattered clouds,0,0
4009,Dongning,CN,11/9/2019 19:58,44.06,131.12,25.77,55,6,2.66,clear sky,0,0
4010,Zhigansk,RU,11/9/2019 19:58,66.77,123.37,6.98,93,100,19.37,light snow,0,0.88
4011,Teahupoo,PF,11/9/2019 19:58,-17.83,-149.27,82.4,78,40,9.17,scattered clouds,0,0
4012,Naters,CH,11/9/2019 19:58,46.32,7.99,39.2,94,62,4.7,broken clouds,0,0
4013,Kapit,MY,11/9/2019 19:58,2.02,112.94,70.9,99,100,0.81,overcast clouds,0,0
4014,Umred,IN,11/9/2019 19:58,20.85,79.32,69.8,77,20,4.76,haze,0,0
4015,Ushtobe,KZ,11/9/2019 19:58,45.25,77.98,42.89,54,100,2.64,overcast clouds,0,0
4016,Ponta Delgada,PT,11/9/2019 19:58,37.73,-25.67,64.4,82,20,4.7,few clouds,0,0
4017,Fort Nelson,CA,11/9/2019 19:58,58.81,-122.69,8.6,78,75,5.82,broken clouds,0,0
4018,Qinhuangdao,CN,11/9/2019 19:58,39.94,119.59,50.54,97,100,5.17,moderate rain,4.31,0
4019,Hervey Bay,AU,11/9/2019 19:58,-25.3,152.85,60.8,21,0,10.29,clear sky,0,0
4020,Kasongo,CD,11/9/2019 19:58,-4.43,26.67,71.85,92,18,4.07,few clouds,0,0
4021,Callaguip,PH,11/9/2019 19:58,18.07,120.49,75.45,81,9,7.74,clear sky,0,0
4022,Vinh,VN,11/9/2019 19:58,18.67,105.69,62.47,90,0,3.22,clear sky,0,0
4023,Russell,US,11/9/2019 19:58,38.9,-98.86,77,17,1,11.41,clear sky,0,0
4024,Sarh,TD,11/9/2019 19:58,9.14,18.39,77.63,37,28,2.86,scattered clouds,0,0
4025,Tema,GH,11/9/2019 19:58,5.66,-0.01,84.2,83,20,10.29,thunderstorm,0,0
4026,College,US,11/9/2019 19:58,64.86,-147.8,19.99,76,1,4.54,clear sky,0,0
4027,Jiazi,CN,11/9/2019 19:58,19.61,110.49,73.4,69,60,8.95,broken clouds,0,0
4028,Severo-Kurilsk,RU,11/9/2019 19:58,50.68,156.12,30.99,85,87,25.86,light snow,0,0.31
4029,Waingapu,ID,11/9/2019 19:58,-9.65,120.26,81.59,74,20,6.2,few clouds,0,0
4030,Inirida,CO,11/9/2019 19:58,3.87,-67.92,84.74,73,100,1.77,light rain,0.81,0
4031,Cedar City,US,11/9/2019 19:58,37.68,-113.06,57.99,16,1,6.82,clear sky,0,0
4032,Ust-Tsilma,RU,11/9/2019 19:58,65.44,52.15,6.04,94,56,2.39,broken clouds,0,0
4033,Mulege,MX,11/9/2019 19:58,26.88,-111.98,82.44,38,0,9.37,clear sky,0,0
4034,Sokur,RU,11/9/2019 19:58,55.21,83.32,8.6,84,40,4.47,scattered clouds,0,0
4035,Whitehorse,CA,11/9/2019 19:58,60.72,-135.06,8.6,78,40,3.36,scattered clouds,0,0
4036,Soreang,ID,11/9/2019 19:58,-7.03,107.52,69.17,72,5,2.86,light rain,0.13,0
4037,Eldoret,KE,11/9/2019 19:55,0.52,35.27,57.78,91,56,2.06,light rain,2.06,0
4038,Viedma,AR,11/9/2019 19:58,-40.81,-62.99,70.47,27,55,3.04,broken clouds,0,0
4039,Balabac,PH,11/9/2019 19:58,7.99,117.06,80.02,80,8,13.78,light rain,0.56,0
4040,Tingloy,PH,11/9/2019 19:58,13.66,120.87,75.99,93,18,1.01,few clouds,0,0
4041,Gornyy,RU,11/9/2019 19:58,51.76,48.54,31.42,81,100,6.38,overcast clouds,0,0
4042,Soyo,AO,11/9/2019 19:58,-6.13,12.37,80.6,88,40,5.82,scattered clouds,0,0
4043,Khromtau,KZ,11/9/2019 19:58,50.26,58.44,25.23,73,9,11.9,clear sky,0,0
4044,Arima,TT,11/9/2019 19:58,10.64,-61.28,84,74,40,11.72,shower rain,0,0
4045,Mahad,IN,11/9/2019 19:58,18.08,73.42,67.24,75,0,2.51,clear sky,0,0
4046,Kralendijk,BQ,11/9/2019 19:58,12.15,-68.27,82.6,80,100,17.98,overcast clouds,0,0
4047,Flinders,AU,11/9/2019 19:58,-34.58,150.85,59,47,0,13.87,clear sky,0,0
4048,Dzaoudzi,YT,11/9/2019 19:58,-12.79,45.27,80.6,83,88,3.36,overcast clouds,0,0
4049,Jumla,NP,11/9/2019 19:58,29.28,82.18,36.75,83,0,4.16,clear sky,0,0
4050,Porto Novo,BR,11/9/2019 19:58,-23.68,-45.44,82.4,51,40,3.36,shower rain,0,0
4051,Karratha,AU,11/9/2019 19:58,-20.74,116.85,79.86,53,22,12.08,few clouds,0,0
4052,Provideniya,RU,11/9/2019 19:58,64.42,-173.23,33.94,99,100,3,light rain,1.44,0
4053,Bad Sachsa,DE,11/9/2019 19:58,51.6,10.55,44.01,91,54,2.82,broken clouds,0,0
4054,Pichayevo,RU,11/9/2019 19:58,51.79,41.22,41.88,73,89,11.61,overcast clouds,0,0
4055,Pitimbu,BR,11/9/2019 19:58,-7.47,-34.81,82.4,65,40,16.11,scattered clouds,0,0
4056,Champerico,MX,11/9/2019 19:58,16.38,-93.6,82.4,61,75,13.87,broken clouds,0,0
4057,La Rioja,AR,11/9/2019 19:58,-29.41,-66.86,75.92,49,65,11.52,light rain,0.31,0
4058,Hearst,CA,11/9/2019 19:58,49.69,-83.67,22.77,93,100,9.22,light snow,0,1.25
4059,San Pedro Masahuat,SV,11/9/2019 19:58,13.54,-89.04,95,41,20,16.11,few clouds,0,0
4060,Sept-Iles,CA,11/9/2019 19:58,50.2,-66.38,25,45,75,13.87,shower rain,0,0
4061,Vila Franca Do Campo,PT,11/9/2019 19:58,37.72,-25.43,64.4,82,20,4.7,few clouds,0,0
4062,Nova Olimpia,BR,11/9/2019 19:58,-14.8,-57.29,83.21,66,33,2.39,scattered clouds,0,0
4063,Sobolevo,RU,11/9/2019 19:58,54.43,31.9,48.4,95,100,11.79,overcast clouds,0,0
4064,Inuvik,CA,11/9/2019 19:58,68.36,-133.71,3.2,71,20,11.41,few clouds,0,0
4065,Aktau,KZ,11/9/2019 19:58,43.65,51.16,39.2,55,0,4.47,clear sky,0,0
4066,Kinshasa,CD,11/9/2019 19:58,-4.32,15.31,80.6,83,20,4.7,thunderstorm,0,0
4067,Payo,ID,11/9/2019 19:58,-3.75,103.64,68.54,72,13,3.78,few clouds,0,0
4068,Shakawe,BW,11/9/2019 19:58,-18.36,21.84,80.04,39,44,5.19,scattered clouds,0,0
4069,Iracoubo,GF,11/9/2019 19:58,5.48,-53.21,82.36,80,0,12.41,clear sky,0,0
4070,Mehamn,NO,11/9/2019 19:58,71.03,27.85,17.08,91,18,7.25,few clouds,0,0
4071,Derzhavinsk,KZ,11/9/2019 19:58,51.1,66.31,22.23,89,99,18.7,overcast clouds,0,0
4072,Muros,ES,11/9/2019 19:58,42.77,-9.06,55.99,93,40,10.29,scattered clouds,0,0
4073,Muli,CN,11/9/2019 19:58,28.08,109.56,57.65,62,100,0.63,overcast clouds,0,0
4074,Benoy,RU,11/9/2019 19:58,43.06,46.02,46.4,93,90,4.47,mist,0,0
4075,Amapa,HN,11/9/2019 19:58,15.09,-87.97,86,69,75,5.82,broken clouds,0,0
4076,Sapa,PH,11/9/2019 19:58,14.32,120.76,80.01,94,75,1.12,broken clouds,0,0
4077,Nassau,AT,11/9/2019 19:58,46.81,15.34,46.99,87,75,3.36,broken clouds,0,0
4078,Quatre Cocos,MU,11/9/2019 19:58,-20.21,57.76,73.4,83,40,4.7,scattered clouds,0,0
4079,Aranos,NA,11/9/2019 19:58,-24.14,19.11,81.63,25,0,7.92,clear sky,0,0
4080,Oussouye,SN,11/9/2019 19:58,12.49,-16.54,82.4,74,16,6.93,few clouds,0,0
4081,Sao Gabriel Da Cachoeira,BR,11/9/2019 19:58,-0.13,-67.09,91.4,55,40,5.82,scattered clouds,0,0
4082,Borovoy,RU,11/9/2019 19:58,63.23,52.89,8.83,92,45,3.02,scattered clouds,0,0
4083,Mocuba,MZ,11/9/2019 19:58,-16.84,36.99,75.31,92,54,2.91,broken clouds,0,0
4084,Belmonte,PT,11/9/2019 19:58,40.36,-7.35,52,96,100,1.01,overcast clouds,0.06,0
4085,Hualmay,PE,11/9/2019 19:58,-11.1,-77.61,69.39,65,94,8.7,overcast clouds,0,0
4086,Grand-Lahou,CI,11/9/2019 19:58,5.24,-5,82.81,76,0,10.42,clear sky,0,0
4087,Kothapet,IN,11/9/2019 19:58,17.37,78.55,73.99,94,40,2.24,mist,0,0
4088,Kapustin Yar,RU,11/9/2019 19:58,48.58,45.77,45.82,74,0,13.35,clear sky,0,0
4089,Walvis Bay,NA,11/9/2019 19:58,-22.95,14.51,62.6,72,0,4.7,clear sky,0,0
4090,Isfana,KG,11/9/2019 19:58,39.84,69.53,41,75,0,1.52,mist,0,0
4091,Gat,SN,11/9/2019 19:58,14.69,-16.54,91.4,65,33,17.22,scattered clouds,0,0
4092,Porto Belo,BR,11/9/2019 19:58,-27.15,-48.54,79,83,75,10.29,broken clouds,0,0
4093,Yulara,AU,11/9/2019 19:58,-25.24,130.99,64.4,23,0,8.05,clear sky,0,0
4094,Lannion,FR,11/9/2019 19:58,48.73,-3.46,50,66,48,19.46,light rain,0.31,0
4095,Tautira,PF,11/9/2019 19:58,-17.73,-149.15,82.4,78,40,9.17,scattered clouds,0,0
4096,Cayenne,GF,11/9/2019 19:58,4.94,-52.33,86,70,20,12.75,few clouds,0,0
4097,Visby,SE,11/9/2019 19:58,57.64,18.3,45,100,90,3.36,fog,0,0
4098,Mmathubudukwane,BW,11/9/2019 19:58,-24.61,26.43,77,53,44,11.41,scattered clouds,0,0
4099,Salalah,OM,11/9/2019 19:58,17.01,54.1,80.6,69,75,3.36,broken clouds,0,0
4100,Sterling,US,11/9/2019 19:58,39,-77.4,45,52,1,6.93,clear sky,0,0
4101,Kenora,CA,11/9/2019 19:58,49.76,-94.48,26.6,79,90,9.17,light shower snow,0,0
4102,Shiyan,CN,11/9/2019 19:58,32.65,110.78,52.56,73,26,6.64,scattered clouds,0,0
4103,Lyubytino,RU,11/9/2019 19:58,58.81,33.39,40.59,96,100,9.78,light rain,0.88,0
4104,Pochutla,MX,11/9/2019 19:58,15.74,-96.47,91,59,40,11.41,scattered clouds,0,0
4105,Hof,DE,11/9/2019 19:58,50.32,11.92,39,86,0,6.46,clear sky,0,0
4106,Gamba,CN,11/9/2019 19:58,28.28,88.52,24.82,58,38,1.32,scattered clouds,0,0
4107,Sangar,RU,11/9/2019 19:58,63.92,127.47,-4.26,75,100,11.77,overcast clouds,0,0
4108,Effingham,US,11/9/2019 19:58,39.12,-88.54,53.01,27,1,14.99,clear sky,0,0
4109,Quesnel,CA,11/9/2019 19:58,52.98,-122.49,44.6,93,90,6.93,overcast clouds,0,0
4110,Ostrovnoy,RU,11/9/2019 19:58,68.05,39.51,13.87,94,100,3.91,overcast clouds,0,0
4111,Dukat,AL,11/9/2019 19:58,40.25,19.57,57.99,92,100,8.99,moderate rain,6.13,0
4112,Kemptville,CA,11/9/2019 19:58,45.02,-75.64,37,80,90,9.17,light shower snow,0,0
4113,Peniche,PT,11/9/2019 19:58,39.36,-9.38,57.99,87,20,11.41,few clouds,0,0
4114,Kununurra,AU,11/9/2019 19:58,-15.77,128.74,77,78,100,2.24,overcast clouds,0,0
4115,Coahuayana,MX,11/9/2019 19:58,18.62,-100.35,87.6,52,0,2.59,clear sky,0,0
4116,Sishui,CN,11/9/2019 19:58,35.66,117.27,57.99,50,35,3,scattered clouds,0,0
4117,Zonguldak,TR,11/9/2019 19:58,41.25,31.83,53.15,48,0,5.75,clear sky,0,0
4118,Minot,US,11/9/2019 20:08,48.23,-101.3,37.4,93,90,12.75,mist,0,0
4119,Halifax,CA,11/9/2019 20:10,44.65,-63.58,37,46,40,8.05,scattered clouds,0,0
4120,Dikson,RU,11/9/2019 20:10,73.51,80.55,2.88,96,100,7.29,overcast clouds,0,0
4121,Pacific Grove,US,11/9/2019 20:10,36.62,-121.92,75.99,67,1,4.7,haze,0,0
4122,Laguna,BZ,11/9/2019 20:10,16.17,-88.94,87.8,62,40,6.93,scattered clouds,0,0
4123,Hofn,IS,11/9/2019 20:10,64.25,-15.21,45.63,75,100,26.26,light rain,0.94,0
4124,Rikitea,PF,11/9/2019 20:10,-23.12,-134.97,71.92,84,100,8.25,light rain,2.06,0
4125,Mar Del Plata,AR,11/9/2019 20:10,-46.43,-67.52,52.36,45,9,13.42,clear sky,0,0
4126,Adrar,DZ,11/9/2019 20:10,27.87,-0.29,66.2,25,0,11.41,clear sky,0,0
4127,Mangrol,IN,11/9/2019 20:10,25.33,76.51,71.06,54,0,4.07,clear sky,0,0
4128,Upernavik,GL,11/9/2019 20:10,72.79,-56.15,11.17,78,13,8.99,few clouds,0,0
4129,Honiara,SB,11/9/2019 20:10,-9.43,159.96,73.4,94,20,2.24,few clouds,0,0
4130,Yellowknife,CA,11/9/2019 20:10,62.45,-114.38,-5.01,63,75,8.05,broken clouds,0,0
4131,Port Elizabeth,US,11/9/2019 20:10,39.31,-74.98,46,28,1,4.7,clear sky,0,0
4132,Jamestown,AU,11/9/2019 20:10,-33.21,138.6,47.52,83,0,2.8,clear sky,0,0
4133,Mahebourg,MU,11/9/2019 20:10,-20.41,57.7,73.4,83,40,4.7,scattered clouds,0,0
4134,Kilindoni,TZ,11/9/2019 20:10,-7.91,39.67,81.86,79,100,14.45,light rain,1.5,0
4135,Saskylakh,RU,11/9/2019 20:10,71.97,114.09,-2.08,97,100,8.12,light snow,0,0.94
4136,Cape Town,ZA,11/9/2019 20:10,-33.93,18.42,68,64,0,8.05,clear sky,0,0
4137,Sesheke,NA,11/9/2019 20:10,-17.47,24.29,80.76,35,92,2.3,overcast clouds,0,0
4138,Faya,SA,11/9/2019 20:10,18.39,42.45,59,76,1,1.77,clear sky,0,0
4139,Lebu,ET,11/9/2019 20:10,8.96,38.73,60.8,51,20,10.29,few clouds,0,0
4140,Alofi,NU,11/9/2019 20:10,-19.06,-169.92,78.8,78,75,14.99,broken clouds,0,0
4141,Finschhafen,PG,11/9/2019 20:10,-6.6,147.85,79.81,81,100,7,light rain,2.06,0
4142,Tripoli,GR,11/9/2019 20:10,37.51,22.37,64,87,94,1.12,overcast clouds,0,0
4143,Hermanus,ZA,11/9/2019 20:10,-34.42,19.24,64.99,82,63,8.99,broken clouds,0,0
4144,Hays,US,11/9/2019 20:10,38.88,-99.33,82,20,1,11.41,clear sky,0,0
4145,Kristinehamn,SE,11/9/2019 20:08,59.31,14.11,34,100,100,10.29,overcast clouds,0,0
4146,Ostersund,SE,11/9/2019 20:09,63.18,14.64,17.01,85,90,8.05,light snow,0,0
4147,Spencer,US,11/9/2019 20:10,42.24,-71.99,41,27,1,10.29,clear sky,0,0
4148,Avarua,CK,11/9/2019 20:10,-21.21,-159.78,75.2,78,23,11.41,few clouds,0,0
4149,Tuktoyaktuk,CA,11/9/2019 20:10,69.44,-133.03,3.2,71,20,19.46,few clouds,0,0
4150,Dalvik,SE,11/9/2019 20:10,57.79,14.13,37.99,100,100,10.29,light rain,0,0
4151,Mandalgovi,MN,11/9/2019 20:10,45.76,106.27,31.26,63,0,13.67,clear sky,0,0
4152,Hasaki,JP,11/9/2019 20:10,35.73,140.83,46.4,87,20,6.93,few clouds,0,0
4153,Sorland,NO,11/9/2019 20:10,67.67,12.69,32.85,64,22,17.63,few clouds,0,0
4154,Hamilton,CA,11/9/2019 20:09,43.26,-79.87,39.99,64,90,16.11,overcast clouds,0,0
4155,Saldanha,PT,11/9/2019 20:10,41.42,-6.55,43.32,87,100,11.95,overcast clouds,0,0
4156,Punta Arenas,CL,11/9/2019 20:10,-53.16,-70.91,46.4,52,0,12.75,clear sky,0,0
4157,Sevierville,US,11/9/2019 20:08,35.87,-83.56,55.4,51,1,6.93,clear sky,0,0
4158,Ayan,IR,11/9/2019 20:10,38.23,44.7,33.53,31,0,1.43,clear sky,0,0
4159,Qaanaaq,GL,11/9/2019 20:10,77.48,-69.36,-5.27,45,0,5.37,clear sky,0,0
4160,Hithadhoo,MV,11/9/2019 20:10,-0.6,73.08,81.05,79,65,8.19,light rain,1,0
4161,Albany,US,11/9/2019 20:10,42.65,-73.75,39.2,40,20,6.93,few clouds,0,0
4162,Iranshahr,IR,11/9/2019 20:10,27.21,60.69,64.4,25,68,8.63,broken clouds,0,0
4163,Kapaa,US,11/9/2019 20:10,22.08,-159.32,71.6,88,90,9.17,heavy intensity rain,6.1,0
4164,Victoria,BN,11/9/2019 20:10,5.28,115.24,77,88,75,1.12,broken clouds,0,0
4165,Kaitangata,NZ,11/9/2019 20:10,-46.28,169.85,50,92,100,4,moderate rain,5.25,0
4166,Verkhnevilyuysk,RU,11/9/2019 20:10,63.45,120.31,16.18,96,100,2.8,light snow,0,0.19
4167,Mataura,NZ,11/9/2019 20:10,-46.19,168.86,48.99,90,100,4,moderate rain,5.88,0
4168,Puerto Ayora,EC,11/9/2019 20:10,-0.74,-90.35,80.6,57,40,19.46,scattered clouds,0,0
4169,Avera,US,11/9/2019 20:10,33.19,-82.53,55.99,32,1,4.7,clear sky,0,0
4170,Pangnirtung,CA,11/9/2019 20:10,66.15,-65.72,24.8,62,90,4.7,overcast clouds,0,0
4171,Sao Joao Da Barra,BR,11/9/2019 20:10,-21.64,-41.05,82.4,74,20,16.11,few clouds,0,0
4172,Atuona,PF,11/9/2019 20:10,-9.8,-139.03,79.77,75,0,12.39,clear sky,0,0
4173,Te Anau,NZ,11/9/2019 20:10,-45.41,167.72,43.12,95,100,5.1,light rain,0.75,0
4174,East London,ZA,11/9/2019 20:10,-33.02,27.91,66.34,81,100,17.02,light rain,0.25,0
4175,Haines Junction,CA,11/9/2019 20:10,60.75,-137.51,2.59,92,0,7.4,clear sky,0,0
4176,Castro,CL,11/9/2019 20:10,-42.48,-73.76,66.2,55,100,5.82,overcast clouds,0,0
4177,Mayo,CA,11/9/2019 20:10,63.59,-135.9,-9.41,76,20,8.05,few clouds,0,0
4178,Port Alfred,ZA,11/9/2019 20:10,-33.59,26.89,66,79,99,8.01,overcast clouds,0.06,0
4179,Mikuni,JP,11/9/2019 20:10,36.22,136.15,44.6,93,20,2.24,fog,0,0
4180,Puerto Baquerizo Moreno,EC,11/9/2019 20:10,-0.9,-89.6,77,73,40,14.99,scattered clouds,0,0
4181,Codrington,AU,11/9/2019 20:10,-28.95,153.24,59,87,90,9.17,overcast clouds,0,0
4182,Bambanglipuro,ID,11/9/2019 20:10,-7.95,110.28,72.84,92,32,1.3,light rain,0.13,0
4183,Bethel,US,11/9/2019 20:10,60.79,-161.76,24.8,92,1,13.87,clear sky,0,0
4184,Nikolskoye,RU,11/9/2019 20:10,59.7,30.79,39.2,93,90,6.71,light intensity drizzle,0,0
4185,Pevek,RU,11/9/2019 20:10,69.7,170.27,4.78,80,0,4.59,clear sky,0,0
4186,Kendari,ID,11/9/2019 20:10,-3.99,122.52,72.34,95,54,1.41,broken clouds,0,0
4187,Nishihara,JP,11/9/2019 20:10,35.74,139.53,55.99,87,1,3.36,clear sky,0,0
4188,Manokwari,ID,11/9/2019 20:10,-0.87,134.08,74.46,75,89,4.52,light rain,0.19,0
4189,Esperance,AU,11/9/2019 20:10,-33.86,121.89,69.8,26,100,20.8,overcast clouds,0,0
4190,Bluff,AU,11/9/2019 20:10,-23.58,149.07,67.46,18,0,11.16,clear sky,0,0
4191,Correntina,BR,11/9/2019 20:10,-13.34,-44.63,85.66,29,64,4.52,broken clouds,0,0
4192,Khatanga,RU,11/9/2019 20:10,71.98,102.47,-1.81,96,100,14.76,light snow,0,0.38
4193,Cap Malheureux,MU,11/9/2019 20:10,-19.98,57.61,73.4,83,40,4.7,scattered clouds,0,0
4194,Gushikawa,JP,11/9/2019 20:10,26.35,127.87,69.8,82,1,3.36,clear sky,0,0
4195,Stuttgart,DE,11/9/2019 20:10,48.78,9.18,43,89,0,2.24,clear sky,0,0
4196,Busselton,AU,11/9/2019 20:10,-33.64,115.35,66,64,5,15.82,clear sky,0,0
4197,Carnarvon,ZA,11/9/2019 20:10,-30.97,22.13,67.35,29,100,11.45,overcast clouds,0,0
4198,Oistins,BB,11/9/2019 20:10,13.07,-59.53,78.8,78,40,13.87,light rain,0,0
4199,Itoman,JP,11/9/2019 20:10,26.12,127.67,69.8,60,75,10.29,broken clouds,0,0
4200,Puerto Del Rosario,ES,11/9/2019 20:10,28.5,-13.86,68,72,40,27.51,scattered clouds,0,0
4201,Hobart,AU,11/9/2019 20:10,-42.88,147.33,52,71,20,9.17,light rain,0.25,0
4202,Podgornoye,RU,11/9/2019 20:10,57.79,82.64,8.83,79,74,5.37,broken clouds,0,0
4203,Vila Velha,BR,11/9/2019 20:10,-3.71,-38.6,86,62,87,9.17,overcast clouds,0,0
4204,Saint George,GR,11/9/2019 20:10,39.45,22.34,57.2,93,40,3.36,scattered clouds,0,0
4205,Anadyr,RU,11/9/2019 20:10,64.73,177.51,24.8,79,90,8.95,overcast clouds,0,0
4206,Ushuaia,AR,11/9/2019 20:10,-54.81,-68.31,44.6,48,20,6.93,few clouds,0,0
4207,Vaini,IN,11/9/2019 20:10,15.34,74.49,66.36,86,0,2.62,clear sky,0,0
4208,Kachiry,KZ,11/9/2019 20:10,53.07,76.1,23.41,55,100,14.03,overcast clouds,0,0
4209,North Platte,US,11/9/2019 20:10,41.12,-100.77,73.99,17,1,11.41,clear sky,0,0
4210,Beringovskiy,RU,11/9/2019 20:10,63.05,179.32,26.15,95,100,12.35,light snow,0,0.25
4211,Henties Bay,NA,11/9/2019 20:10,-22.12,14.28,60.01,87,0,1.01,clear sky,0,0
4212,Barrow,AR,11/9/2019 20:10,-38.31,-60.23,64.06,44,0,13.91,clear sky,0,0
4213,Ancud,CL,11/9/2019 20:10,-41.87,-73.83,66.2,55,84,5.82,broken clouds,0,0
4214,Bambous Virieux,MU,11/9/2019 20:10,-20.34,57.76,73.4,83,40,4.7,scattered clouds,0,0
4215,Majene,ID,11/9/2019 20:10,-3.54,118.97,75.49,84,56,4.27,broken clouds,0,0
4216,Olinda,AU,11/9/2019 20:10,-37.84,145.39,54,81,90,13.87,light rain,0.25,0
4217,Tangshan,CN,11/9/2019 20:10,39.63,118.17,52.11,80,100,9.84,moderate rain,3.19,0
4218,Burnie,AU,11/9/2019 20:10,-41.05,145.91,54,87,100,1.01,light rain,0.19,0
4219,Penzance,GB,11/9/2019 20:10,50.12,-5.53,50,66,20,28.86,few clouds,0,0
4220,Beloha,MG,11/9/2019 20:10,-25.17,45.06,68.49,89,62,6.22,broken clouds,0,0
4221,Nome,US,11/9/2019 20:10,30.04,-94.42,68,34,1,3.36,clear sky,0,0
4222,Chimore,BO,11/9/2019 20:10,-16.98,-65.13,83.84,73,100,3.74,moderate rain,3.56,0
4223,Moroto,UG,11/9/2019 20:10,2.53,34.66,76.06,54,25,4.05,scattered clouds,0,0
4224,Kaniama,CD,11/9/2019 20:10,-7.57,24.18,68.27,91,100,1.63,overcast clouds,0,0
4225,Sovetskiy,RU,11/9/2019 20:10,56.76,48.47,27.1,61,100,7.38,overcast clouds,0,0
4226,Nemuro,JP,11/9/2019 20:10,43.32,145.57,38.71,66,10,9.31,clear sky,0,0
4227,Kruisfontein,ZA,11/9/2019 20:10,-34,24.73,60.82,75,88,17.38,overcast clouds,0,0
4228,Dingle,PH,11/9/2019 20:10,11,122.67,72.95,86,3,1.61,clear sky,0,0
4229,Gimli,CA,11/9/2019 20:11,50.63,-96.99,27,83,100,8.01,light snow,0,0.19
4230,Tevaitoa,PF,11/9/2019 20:11,-16.78,-151.5,80.42,82,98,20.58,light rain,0.56,0
4231,Vanavara,RU,11/9/2019 20:11,60.35,102.28,-3.12,91,100,9.69,overcast clouds,0,0
4232,Ranong,TH,11/9/2019 20:11,9.96,98.62,79,74,97,8.43,overcast clouds,0,0
4233,Vestmannaeyjar,IS,11/9/2019 20:11,63.44,-20.27,41.54,90,100,10,light rain,0.69,0
4234,Seoul,KR,11/9/2019 20:11,37.57,126.98,42.8,87,100,4.7,overcast clouds,0,0
4235,Onega,RU,11/9/2019 20:11,63.91,38.09,29.48,91,100,15.86,overcast clouds,0,0
4236,Norman Wells,CA,11/9/2019 20:11,65.28,-126.83,1.4,77,40,5.82,scattered clouds,0,0
4237,Arlit,NE,11/9/2019 20:11,18.74,7.39,87.75,10,33,7.92,scattered clouds,0,0
4238,San Quintin,PH,11/9/2019 20:11,17.54,120.52,74.19,81,59,3.6,broken clouds,0,0
4239,Atar,MR,11/9/2019 20:11,20.52,-13.05,76.69,21,82,8.05,broken clouds,0,0
4240,Samarkand,UZ,11/9/2019 20:11,39.65,66.98,42.8,70,0,4.7,clear sky,0,0
4241,Dera Bugti,PK,11/9/2019 20:11,29.03,69.15,60.84,33,0,1.88,clear sky,0,0
4242,Auki,NG,11/9/2019 20:11,12.18,6.51,81.3,24,0,6.31,clear sky,0,0
4243,Bredasdorp,ZA,11/9/2019 20:11,-34.53,20.04,64.99,77,100,16.11,overcast clouds,0,0
4244,Klaksvik,FO,11/9/2019 20:11,62.23,-6.59,39.2,69,100,10.29,overcast clouds,0,0
4245,Hilo,US,11/9/2019 20:11,19.71,-155.08,86,51,1,4.7,clear sky,0,0
4246,Taksimo,RU,11/9/2019 20:11,56.36,114.84,13.51,96,100,1.66,light snow,0,0.44
4247,Netanya,IL,11/9/2019 20:09,32.33,34.86,72,68,0,3.36,clear sky,0,0
4248,Naze,NG,11/9/2019 20:11,5.43,7.07,77.18,91,100,4.14,moderate rain,5.19,0
4249,Tieli,CN,11/9/2019 20:11,46.98,128.05,26.91,63,52,4.65,broken clouds,0,0
4250,Airai,TL,11/9/2019 20:11,-8.93,125.41,68.11,54,39,4.34,scattered clouds,0,0
4251,Mollendo,PE,11/9/2019 20:11,-17.03,-72.02,61.75,80,93,4.83,overcast clouds,0,0
4252,West Odessa,US,11/9/2019 20:11,31.84,-102.48,69.8,52,1,8.05,clear sky,0,0
4253,Chimbote,PE,11/9/2019 20:11,-9.08,-78.59,68.67,68,44,10.69,scattered clouds,0,0
4254,Grindavik,IS,11/9/2019 20:11,63.84,-22.43,39.2,86,75,9.17,broken clouds,0,0
4255,Guanica,PR,11/9/2019 20:11,17.97,-66.91,87.01,70,75,11.41,broken clouds,0,0
4256,Srednekolymsk,RU,11/9/2019 20:11,67.46,153.71,-0.46,96,100,8.86,light snow,0,0.13
4257,La Marque,US,11/9/2019 20:11,29.37,-94.97,69.01,27,1,3.36,clear sky,0,0
4258,Chiredzi,ZW,11/9/2019 20:11,-21.05,31.67,75.45,69,100,8.01,overcast clouds,0,0
4259,Sri Aman,MY,11/9/2019 20:11,1.24,111.46,73.4,100,97,0.96,overcast clouds,0,0
4260,Labuhan,ID,11/9/2019 20:11,-2.54,115.51,72.63,95,100,1.41,overcast clouds,0,0
4261,Leningradskiy,RU,11/9/2019 20:11,69.38,178.42,19.54,58,22,6.49,few clouds,0,0
4262,Kiruna,SE,11/9/2019 20:11,67.86,20.23,-4.01,83,0,1.12,light snow,0,0
4263,Chokurdakh,RU,11/9/2019 20:11,70.62,147.9,-7.32,97,99,5.7,overcast clouds,0,0
4264,Roma,IT,11/9/2019 20:10,41.89,12.48,53.6,87,75,2.24,broken clouds,0,0
